artist.id,artist.name,song.id,song.title,song.dancebility,song.expertrate,song.loudness,song.year,album.id,album.title,album.company,user.id,user.password,user.age,user.gender,user.email,user.lastname,user.firstname,user.admin,5pb.
ARCNOK81187B98CA3F,Buju Banton,SORDEHU12A8C13E640,Destiny,0.927,0.710374813,0.514,1951,112198,Inspirational Vibes,T-Series,,,,,,,,,
ARVSEMH12086C145AA,Patrick Eudeline,SODPIYB12AB0184BFE,La Nuit,0.9,0.544341713,0.893,1984,538816,Mauvaise Etoile,Movic,,,,,,,,,
AR49NV71187FB57689,Piero Esteriore,SOIFVXW12A8C13FA2B,Io Vivo,0.787,0.384889072,0.684,1985,522267,Io Vivo,J Storm,,,,,,,,,
AR1KMPF1187B99AA98,Lara,SORTGBA12AB018A917,CafA(c) Sarajevo,0.901,0.557571059,0.283,1967,583352,Petit Coeur Assassin,Ministry of Sound,,,,,,,,,
ARWEM1D1187FB4077B,Sonny Landreth,SOOUQAZ12AB017BDB0,She Left Me A Mule ,0.811,0.575647221,0,1995,389871,Voices Of Americana: Sonny Landreth,Behringer,,,,,,,,,
ARY6TWP1187FB58A0D,Save As,SOOQECN12AC468957E,Fanfara,0.665,0.309123977,0.54,1960,732196,Chillhouse Planet_ Vol. 2,Multimedia Record Corporation,,,,,,,,,
AR6CLFP1187B9ACB94,Daniel Johnston,SOQBYJC12A8C1358D9,To Go Home,0.541,0.713322147,1,2002,93095,The What Of Whom,CJ E&M Music Performance Divison,,,,,,,,,
ARXWAQQ1187B9AE954,Redman / Saukrates / Icadon,SOWNKBE12A67FFB39F,Get 'em,0,0.743129776,0.704,2014,68737,Red Gone Wild,GoConnect,,,,,,,,,
ARWUK9L11C8A42C37B,Workhorse,SOAQLJU12AB0185B2A,High Horse,0.346,0.47902341,0.07,1956,470948,Beasts of Burden,JamGlue,,,,,,,,,
ARWSMC91187B9AD369,Helen Love,SOBUVXZ12AC9075605,Calm Down Dad,1,0.581884359,0.274,1960,785026,Calm Down Dad,Sony Music Entertainmet (Japan) Inc.,,,,,,,,,
ARQQZEQ1187FB3EAC0,Connemara Stone Company,SOQLXRZ12AC468BC3F,Dragonfly,0.806,0.482917218,0.014,1987,697292,Dragonfly - Live at Folk im Schlosshof,Spectra Records,,,,,,,,,
ARJNUTI12802FDFB5A,Hard Romantic,SOMXAFA12AB018C537,Romanza,0.465,0.405592791,0.683,2011,800656,Sincerely_,Instant Live,,,,,,,,,
AR7LIU31187B98EF11,Rita Chiarelli,SOJDYFO12A8C141BA4,Tu Vuo_ Fa_ L_ Americano,0.78,0.404823303,0.441,2008,238650,The Italian Sessions,Sumthing Distribution,,,,,,,,,
ARBE5BJ1187B98BCFD,The Chico Hamilton Quintet With Fred Katz_ Paul Horn_ John Pisano_ Carson Smith,SOTAEHU12A8AE47888,September Song,0.747,0.41008204,0.741,2008,234073,Classical Katz,Triple Vision Record Distribution,,,,,,,,,
AR2UQQ51187B9AC816,Gipsy Kings,SOWEZSI12A81C21CE6,Tu Quieres Volver,0,0.710445622,0.351,1990,283353,Greatest Hits,Magnatune,,,,,,,,,
ARPISA41187FB3DE42,Humble Pie,SOEUWYJ12A8C144BE8,Intro/Whatcha Gonna Do about It,0.673,0.633545999,0.449,2013,614711,The Atlanta Years,Concord Music Group,,,,,,,,,
ARE2QID1187B98FA19,Sleepy John Estes,SOHHVZZ12A6D4F9848,Stop That Thing,0.801,0.519000072,0.258,2015,176847,Legendary Country Blues Artists - CD A,BTM Music Group Inc.,,,,,,,,,
ARGJBTS1187FB4273A,Lidell Townsell,SOUKRER12A8C13BDE1,Duh Duh Da,1,0.431622035,0.006,1997,107873,The Next Generation,Talent Quest,,,,,,,,,
ARXB4TY1187FB5AA25,P.O.S,SOQTINJ12A58A7DD36,Drumroll (We're All Thirsty),0.443,0.742202119,0.27,1977,405899,Never Better,Oricon,,,,,,,,,
ARKN9J11187B9B210D,DJ Clue / P. Diddy,SOJCRCO12A6D4F89BA,Intro,0.838,0.663995716,0.187,1964,47388,The Professional,Sony Music Entertainmet (Japan) Inc.,,,,,,,,,
ARQQ2VE1187B991D97,Dynamix,SOFPBVZ12A8C135C19,Bodyfly (Dynamix original version),0.51,0.52076288,0.163,1995,246144,Tribal Sunrise Volume 4,Broccoli,,,,,,,,,
AR3GCDF1187B99DC06,Gathering,SOFXZWI12AB0180B8D,Brampton To Roadhead,0.789,0.608719871,0.387,1974,443003,Gathering,Multimedia Record Corporation,,,,,,,,,
ARWSMC91187B9AD369,Helen Love,SOGZRCP12AC960D91D,Bigbigkiss,0.545,0.581884359,0.155,2006,601523,Love And Glitter_ Hot Days And Musik,Diagnosis… DON'T! reCoRdings,,,,,,,,,
ARGTDDO1187FB55687,Languis,SOHGUVY12A6D4FD2D5,Cable,0.408,0.507078736,0.216,1997,227138,Split,T-Series,,,,,,,,,
AR3AY3R1187FB52CF0,Tracy Byrd,SOOCGEI12A6D4F9624,Walking To Jerusalem,1,0.692973745,0.454,1958,57315,Love Lessons,Bang,,,,,,,,,
AR2CM6U1187B999EB7,Basic Channel,SOBJVKE12A8AE44914,Q1.1 Edit,0.69,0.553637086,0.712,2006,134790,BCD,BTM Music Group Inc.,,,,,,,,,
ARKWXDA11F4C83B665,Mills Brothers,SOLUWQF12AB017DBDC,Youre nobody till somebody loves you,0.73,0.507327026,0.349,1959,341152,Paper Doll,Istanbul Plak,,,,,,,,,
ARDP3WW1187FB3D28C,Sue Foley,SOBRDLW12AC468A908,She Don't Belong To You,0.995,0.578223524,0.56,1991,597335,Ten Days In November,Istanbul Plak,,,,,,,,,
AR6TKMQ1187B9ACEDA,Barry Mann,SOHVCVM12AB018E396,Here You Come Again (LP Version),1,0.528335616,0.537,1963,762241,Soul & Inspiration,Bad Boy Records,,,,,,,,,
ARAG1DX1187B98BB10,Ben Sidran,SOCJHAZ12AB0181CE2,Blowin' In the Wind,0,0.599935172,1,1999,638138,Dylan Different,Gold Typhoon,,,,,,,,,
ARZ2DHF1187FB3F2EA,Krayzie Bone,SOGBMQD12AB018F2A0,Let It All Go,0.417,0.687429811,0,1961,816732,Lyrical Paraphernalia,Scranton Button Company,,,,,,,,,
ARNPPTH1187B9AD429,Jimmy Page,SODCZXW12A6D4F97F5,Hummingbird,0.801,0.731822219,0.331,1998,47590,Outrider,Pony Canyon,,,,,,,,,
ARPNJUD122BCFCB9B4,Dark Shadows,SODHFOI12A58A78491,Departure / End Title (Love Theme From Night Of Dark Shadows),0,0.526356118,0.108,2017,43305,House Of Dark Shadows and Night Of Dark Shadows,GRGDN,,,,,,,,,
AR3GYKU1187B996AB9,Jim Kweskin with Samoa Wilson,SOPYDMS12A8C13676F,Brother Can You Spare A Dime (Album Version),0.382,0.34173223,0.915,1975,203366,Now And Again,PIAS Entertainment Group,,,,,,,,,
ART62WC1187FB47E80,Jim Jones featuring Oshy,SOXMSNK12AF72A8850,This Is For My Bitches,0.597,0.802925396,0.194,1963,407866,Pray IV Reign,Sumthing Distribution,,,,,,,,,
ARKZXSQ1187B9AC9F3,Joy Division,SOEEANS12AB0184A71,The Sound Of Music - [High Wycombe Town Hall Live 13 July 1979] (Sound Check),0.523,0.764287183,0,1988,343322,Still [Collector's Edition],Telstar Records,,,,,,,,,
ARDMPZU1187B99A472,Light Of The World,SOJJZTV12A6D4F6F6C,"Pete's Crusade (12"" Version) (2006 Digital Remaster)",1,0.475730978,0.565,1968,33907,Anthology: Addicted To Funk,J Storm,,,,,,,,,
ARY1P2B1187B9B78F5,Mariano Yanani,SOEHDVV12A8C140A53,Canon In D Major (J. Pachelbel),0.891,0.379734512,0.729,1959,172858,Babies Go To Sleep,Room 10 Records,,,,,,,,,
ARKQADX1269FCD155B,Rocky Whatule,SOFUNPG12A58A7F017,Friends Of All Races,0.242,0.018555093,0.315,1978,662316,Comedy Ping-Pong,Movic,,,,,,,,,
ARA8X3M1187B9A13CA,Aphasia,SOWZQFZ12AB018AC54,"non-existent track (part one: ""why don't you fuckin' remember anything ?"")",0.686,0.520599801,0.104,1978,517480,Brain Patch Error,Telstar Records,,,,,,,,,
ARHTRR71187B98F305,Michelle Tumes,SOFNHOT12A6D4FB296,Love Shines Through  (Dream Album Version),1,0.612912573,0.676,1956,64463,Dream,Broccoli,,,,,,,,,
AREBWEH1187B99EA9A,Beherit,SOYYJNB12AB0184408,Suck My Blood,0,0.596184927,0.804,1957,411450,Engram,Corporation,,,,,,,,,
ARSQDUN1187B98D7D7,EPMD,SODKZLY12A8C13F228,Jane 5,1,0.698291624,0,1966,311061,Back In Business,Kung Fu Records,,,,,,,,,
ARRJNTE1187FB44E12,Casiotone For The Painfully Alone,SOMWLTZ12AB0182E86,White Jetta,0.877,0.665322162,0.548,1979,416628,Vs. Children,The Visual Dimensions Music,,,,,,,,,
ARIW1BH1187FB4C94A,Architecture In Helsinki,SOWSIVF12AB018D3D1,Need To Shout,0.946,0.807876868,0.263,2000,776959,In Case We Die,Aardvark Records,,,,,,,,,
ARC8CQZ1187B98DECA,Jack Johnson and Friends / Matt Costa,SOONWRV12A8C138371,Fall Line,0.862,0.832011771,0.072,1967,295785,Talk Of The Town,Oricon,,,,,,,,,
ARW9SN11187FB52D0D,City High,SOQWLMX12A67020B04,Sista,0,0.645316974,0.421,2012,15590,City High,T-Series,,,,,,,,,
ARCRSUM1187FB52AB0,The Frequency,SOTYYYZ12A58A7D468,Own Me,0.942,0.568427347,0.061,2015,489422,THE FREQUENCY,Instant Live,,,,,,,,,
AR03BDP1187FB5B324,Britney Spears,SOYEVCP12AC9E17E09,Someday (I Will Understand),0,0.947327507,0,1995,307443,Someday (I Will Understand),Random Disc Records,,,,,,,,,
ARB6B5K1187FB36017,Caballo Dorado,SOFUDES12AB018E6C8,Me vuelves loco,0.638,0.476128752,0.85,1978,765830,No dejes de bailar,Lone Star Music,,,,,,,,,
ARMTTWG11F4C83E6AE,Mohammad Nouri,SOVQFUY12AB018A77D,Morghe Eshgh,0.734,0.268210005,0.709,1998,561867,Paeez - Persian Music,HITT Production,,,,,,,,,
ARQXR6R1187FB46FD6,Soul Asylum,SOOUNZH12A6D4F9584,Don't It (make Your Troubles Seem Small) (Album Version),0.827,0.690080124,0,1967,38768,Made To Be Broken,Bang,,,,,,,,,
ARI6CSW1187B9AF09A,Eko Fresh feat. Capkekz,SOPDHNR12AB017BDB9,Das ist mein Viertel,0.694,0.689494765,0.344,1982,402946,Hart(z) IV,Behringer,,,,,,,,,
AR2G8UI1187FB3F33C,Barbara Fairchild,SOAORIB12AC9072D42,The Other Side Of That Hill,0,0.428300267,0.702,1988,601433,He Kept On Loving Me,Econore,,,,,,,,,
ARSX6IX1187B9B640C,Big Star,SOJNRPI12AB018E779,Watch The Sunrise [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],0.601,0.741040433,0.391,2005,592093,Keep An Eye On The Sky,Room 10 Records,,,,,,,,,
ARIMW0M1187B99EC59,TEN MADISON,SOFPFTF12A8C14172C,Elementro,0.162,0.448013836,0.545,1954,121347,From Lust To Dust,Gold Typhoon,,,,,,,,,
ARKEFM61187B9A8202,Moon Mullican,SOUGTLE12A8C14547F,Kangaroo Blues,0.379,0.386716175,0.683,2005,478734,Moon's Tune,ARC Music,,,,,,,,,
ARODFDS1187FB57348,Sergio Mendes,SOILNCG12A6D4F9D6C,Tem Do de Mim (Live At El Matador_ San Francisco),0,0.649095051,0.51,1981,53753,In Person At El Matador,Sony BMG,,,,,,,,,
ARHO1WI1187B98CB84,Michael Card,SOXDBMM12A6D4F9C58,Arise_ My Love (Song Of Solomon),0.853,0.015557881,0.558,2017,64552,The Way Of Wisdom,Microphone Records,,,,,,,,,
ARNFLMN1187FB50BB3,Chroma Key,SOHEWXI12AB018960E,Salvation,0.705,0.578824936,0.706,1993,693934,Graveyard Mountain Home,Disc Makers,,,,,,,,,
AR4YKRO1187B9B7829,The Red Jumpsuit Apparatus,SOQMROZ12AF729B758,In Fate's Hands (Album Version),0.827,0.911044197,0.529,1951,300910,Don't You Fake It,BTM Music Group Inc.,,,,,,,,,
ARJD6I01187FB50347,Anna Abreu,SOSUVLO12A8AE487E6,Shame,0.533,0.612576142,0.593,2005,280401,Anna Abreu,Go! Discs,,,,,,,,,
ARIOTFR1187B98F316,Mykill Miers,SOCRSPK12A8C142FF8,Listen,1,0.44418473,0.014,1979,378580,The Trials Of Job,DMX,,,,,,,,,
AR6U7461187FB59499,Rachael Starr,SODUSRP12A6D4FA762,Till There Was You (John Creamer & Stephane K Remix),1,0.614394092,0.793,1995,41517,Till There Was You,Disc Makers,,,,,,,,,
ARRR4Y81187FB524CE,Lonnie Brooks,SOCBUSG12AB0180568,Two Guitars Shuffle (take 1),0.514,0.442196141,0.342,2001,324747,Sweet Home Chicago (Paris 1975) (Blues Reference),JamGlue,,,,,,,,,
AR7CCCC1187FB578FF,Don Gibson,SOBHYLB12A8C1424C4,I Love No One But You,0.878,0.540750151,0.624,1968,609846,Lonesome Number One,Sony/ATV Music Publishing,,,,,,,,,
ARHZCG01187B99E4DE,Stanley Clarke,SOCYTTZ12A8C1316EC,What If I Forget The Champagne,0.98,0.657883116,0.386,1994,283341,East River Drive,MCA Inc.,,,,,,,,,
AR1PQYO1187B98BEC9,HA(c)lio Ziskind,SOFUNWZ12AB01831A9,A histA3ria do incAandio do jequitibA! de Carangola (Part 1),0,0.351269291,0.447,2003,702269,O Gigante Da Floresta,Lone Star Music,,,,,,,,,
ARF84A41187B9A34E7,Rancid,SOWDGVW12A8C13B9B7,Meteor Of War (Album Version),0.809,0.850728266,0.472,1975,204294,Rancid,ECA Records,,,,,,,,,
AR08YJF1187B9B2D59,Joe Turner,SOZNTWU12A8C1453CF,Nobody In Mind,0.255,0.529659331,0.619,2010,315574,Diggin' Deeper Volume 3,Great Big Island,,,,,,,,,
ARB78VW1187B98F81C,George Nooks,SONYDNP12AB0186DCE,Your Love (Got a Hold of Me) instrumental,0.769,0.563750448,1,1968,765935,George Nooks Sings Dennis Brown,JamGlue,,,,,,,,,
AR3GYKU1187B996AB9,Jim Kweskin,SODICFT12AB01836D3,Kaloobafak [I'm Confessin' (That I Love You)] (LP Version),0.425,0.34173223,0.363,1980,460926,Garden Of Joy,CJ E&M Music Performance Divison,,,,,,,,,
ARZCXO91187FB53708,Justin,SOLRXEG12A8C13D5E7,Wo You Jin Ri,0,0.782555689,0.563,1995,162629,Justin One Good Show Concert,Musketeer Records,,,,,,,,,
AR4MCB01187B98BF5C,Atman,SOHWNYG12A81C208D4,All Is One,0,0.52607728,0.114,1972,553001,97 | 07,Sony Music Australia,,,,,,,,,
AR12EOE1187FB3AE26,The Pineapple Thief,SOQSPFC12AB018C494,Run A Mile,0.453,0.587466437,0.238,2009,759814,Little Man,Behringer,,,,,,,,,
ARV5O111187B9A3F3A,Carl Davis,SOSJWQO12AC9070E86,Cranford: Deborah's Vigil,0.718,0.415287182,0.106,1974,737179,DAVIS_ C.: Cranford (Davis),Halaqah Media,,,,,,,,,
AR1GYND1187B9A9CD3,Diesel Boy,SOQVVDQ12AB018300C,Dragonfly,0.691,0.567814264,0.435,1989,558289,Venus Envy,Concord Music Group,,,,,,,,,
ARWAPYC1187FB3FCAF,S.U.P,SOUMTXR12AB017BAB4,4tx.31b,0.862,0.406166635,0.917,1965,331533,The Cube 1998,Muzak,,,,,,,,,
AR6CLFP1187B9ACB94,Daniel Johnston,SOFJQSW12A58A7DD3B,Oh No,0.955,0.713322147,0.869,1997,93089,Retired Boxer,Muzak,,,,,,,,,
ARNF6401187FB57032,Sophie B. Hawkins,SOCHHXJ12A6D4F8E9B,32 Lines (Album Version),0.969,0.713274972,0.338,1996,38722,Timbre,GMA Artist Center,,,,,,,,,
ARMQUXW12509412F2F,Georges Parys,SOCPWFB12A6D4FA899,Levallois Monte Carlo,0.525,0.345612725,0.031,1951,52355,Le Cinema De Michel Audiard,Magnatune,,,,,,,,,
ARNFTGS1187B9A465F,Circle Jerks,SOLMXIE12A8C1429A8,Question Authority,0,0.666522677,0.322,1993,609161,Wild In the Streets,PIAS Entertainment Group,,,,,,,,,
ARM3QKQ1187FB421E0,Deville_ Willy,SOZIQEG12A8AE46F8E,Loup Garou,0,0.613598057,0.776,1954,136291,Loup Garou,BTM Music Group Inc.,,,,,,,,,
ARPNJUD122BCFCB9B4,Dark Shadows,SOZIQBP12A58A79F4E,The Taking Of Angelique,0.296,0.526356118,0,2000,43305,House Of Dark Shadows and Night Of Dark Shadows,Entertainment One,,,,,,,,,
ARDFZE61187FB45994,Jake Hess,SOVKHXD12A67020C86,So Many Reasons,1,0.374553436,1,2009,13664,Tribute To Jake Hess,Ultra Music,,,,,,,,,
AR9ST641187B99B4DE,Cal Tjader,SODWIDL12A6D4FA5F2,Anyone Who Had A Heart,1,0.624200328,0.576,1964,190923,Sounds Out Burt Bacharach,Telstar Records,,,,,,,,,
ARAMB6Q1187B99DE68,Fiona Sit,SOFOXRS12AB017BD2E,Xin Bu Liao Qing,0.879,0.439628577,0.698,2014,327605,It's My Day,Sony Music Entertainment,,,,,,,,,
ARC8CQZ1187B98DECA,Jack Johnson,SOOQPIK12A6701F1C5,Fortunate Fool,0.468,0.832011769,0.244,1996,14580,Brushfire Fairytales,GRGDN,,,,,,,,,
AR3FE581187FB3F90A,Fabolous,SOIMRXV12A58A7F1B5,Trade It All PT2  (Early Fade Amended Version- Bonus Track) (featuring P. Diddy & Jagged Edge),0.25,0.571681627,0.306,1985,6839,Street Dreams,Diskoton,,,,,,,,,
ARJIWJH1187FB3F6B9,Elvin Bishop,SOOBTKZ12A58A7B0B0,I'll Be Glad,0.909,0.558475816,0.816,2006,226854,Gettin' My Groove Back,Sumthing Distribution,,,,,,,,,
ARODBRG1187FB3FD99,Nick Cave & The Bad Seeds,SOKHMJO12AB01832DA,Wings Off Flies (2009 Digital Remaster),0.484,0.69402528,0.505,1963,413215,From Her To Eternity (2009 Digital Remaster),MCA Inc.,,,,,,,,,
ARK3PWH1187B9A441D,Showbread,SORYBLZ12AF72A4286,Nothing Matters Anymore,0.426,0.698619547,1,1961,537392,The Fear Of God,Sony BMG,,,,,,,,,
AR91C8S1187B990901,Bruce Springsteen,SOYIXMY12AF72A0734,Working On The Highway,0,0.850789989,0.641,1958,290204,Born In The U.S.A.,GoConnect,,,,,,,,,
ARK3PWH1187B9A441D,Showbread,SOXXZFP12A8AE47061,The Pig,0.493,0.698619547,0.61,1987,234928,Nervosa,Kung Fu Records,,,,,,,,,
ARKAL321187B9AD4BE,The Gathering,SOUEILW12AF72A5701,Gaya's Dream,0,0.780309851,0.641,1978,366840,Always,J Storm,,,,,,,,,
ARAENPX1187B990DDA,Timbalada,SOUBGQW12A6D4F8CE5,Maracaia,0.493,0.54192836,0.656,1993,55800,Alegria Original,Skeleton Crew,,,,,,,,,
ARCEOW71187B9A5A71,B.A.D.,SOYQWAD12A8C139316,Chu Hsin,0.624,0.583989842,0.286,1955,156902,All i,Entertainment One,,,,,,,,,
ARTOTKA11E2835EA81,Arne Weise,SOZQFDN12A6D4F8D09,Sommarens sista mAY=s,0.78,0.199668085,0,1966,39801,Minnen _ drAPmmar och lite till,Talent Quest,,,,,,,,,
ARQHLIO1187B98AA6A,Jay PA(c)rez,SOVSJKJ12AB0183DB7,Ya Basta,0.481,0.55010385,0.831,1995,508143,Tesoros De ColecciA3n,Ministry of Sound,,,,,,,,,
AR223M11187B9ADDD6,Marty Robbins,SONIRES12AB01872D2,DEU470956112,0.699,0.609896793,0.695,1981,663092,Country Style U.S.A. with Ferlin Husky_ Wilburn Brothers_ Benny Martin_ Marty Robbins,Harthouse,,,,,,,,,
ARVQ4QM1187B98AD95,Hank Penny,SOUYPSW12A8C138902,Wang Wang Blues,1,0.445854631,0.818,2012,199854,Hank Penny: Crazy Rhythm: The Standard Transcriptions,Corporation,,,,,,,,,
AROIHOI122988FEB8E,Mario Rosenstock,SOJYIEV12A8C130AAB,Radio Jay,0.459,0.334542784,0.479,1977,281944,Gift Grub: The Best Of 2004,S.M. Entertainment,,,,,,,,,
AREZWC61187FB52DCF,Johnny Nash,SOHJNUH12AB01891DE,There Are More Questions Than Answers,0.643,0.593420296,0.73,2002,420937,I Can See Clearly Now,Corporation,,,,,,,,,
AR0LVFQ1187B9A84E0,Jason Miles,SOUOWYN12A8C13501F,Suba,0.825,0.458055179,0.013,2017,150501,Miles To Miles,EMI Music Japan,,,,,,,,,
ARSENJW1187B9B053E,Bimbo,SOIPFOS12AB0183721,Lebaran,0.8,0.518902909,0.421,1968,662464,Semoga Jalan Dilapangkan Tuhan,Sony Music Entertainmet (Japan) Inc.,,,,,,,,,
ARDYMTV122ECCBC383,Samba Mapangala and Orchestra Virunga,SOMWYQW12AB018373C,Siri,0.606,0.338448745,0.495,1975,364318,African Classics,Almighty Records,,,,,,,,,
AR23EC41187FB4805D,Catherine King/Matthew Schwinghammer/The American Boychoir,SOISNKR12A8C139DFA,"Trois NoA<<ls quA(c)bA""cois (trad): Gabriel",0.708,0.409827635,0.666,1963,155541,La bonne cuisine,Spectra Records,,,,,,,,,
ARMPRI31187FB4F7D9,Falling Into Place,SOXMDLV12A6701E69E,Cell (Album),0.397,0.772871995,0.307,1987,485716,Every Grave is a Garden,GRGDN,,,,,,,,,
AR35YUO1187B9AD83E,Wet Wet Wet,SOWJQRR12A6D4F725C,Love Is All Around,1,0.642280769,1,1970,26752,Picture This,SoBe Entertainment,,,,,,,,,
ARYZV2X1187B997BE7,Chris Standring,SOGKSAD12AF72A35AA,Through the Looking Glass (jazz),0.863,0.564710159,0.798,1994,531919,Soul Express,Ministry of Sound,,,,,,,,,
ARJDWEA1187B9B676F,Bob Newhart,SOKCPLP12A6D4FB42E,General Chariot Corp. (LP Version),0.726,0.443865075,0.453,2005,176473,The Button-Down Mind On TV,Sony/ATV Music Publishing,,,,,,,,,
ARB5TJM1187B9A71FD,Finntroll,SOVXVKR12AB017F9C6,OrmhA$?xan,0.487,0.636436672,0.431,2008,335541,Ur Jordens Djup,Spectra Records,,,,,,,,,
AR4GAFY1187B9B639D,BB King,SOCCQJE12AB018722F,She Don't Move Me No More,0.768,0.7087354,0.246,1967,746685,The Road from Itta Bena,DSP Media,,,,,,,,,
ARFAX4X1187B9A89CB,Beautiful Creatures,SOYULPJ12A67021002,Wish (Album Version),0.082,0.540299964,0.464,1988,8761,Beautiful Creatures,Telstar Records,,,,,,,,,
AR1SQSG1187B9AC782,Kent,SOVRDND12A8C13AE30,Markus sAY=ng,0,0.700570065,0.936,1950,299930,B-sidor 95 - 00,Electronic Arts Recordings,,,,,,,,,
AR4C6V01187FB3BAF4,Moonspell,SOTYJVR12AC468B3BD,Alma Mater,0.472,0.722570574,0.299,1981,735440,Wolfheart (re-issue + Bonus Tracks),Corporation,,,,,,,,,
AR74Q3R1187B9B24C3,Nightwish,SOLDLXG12AB0185707,Beauty And The Beast,0,0.801989216,0.924,1957,351426,Angels Fall First,MCA Inc.,,,,,,,,,
ARQ76LG1187B9ACD84,Black Flag,SOMTRKO12A8C134D55,Police Story,1,0.731208047,0.629,2003,150242,Everything Went Black,Mushroom Records,,,,,,,,,
ARS6HDE1187B99CA29,Joe Lynn Turner,SONCMDH12A58A7C500,Knock Knock,1,0.620041695,0.003,2016,603776,Nothing's Changed [Original Recording Remastered],MCA Inc.,,,,,,,,,
ARFWZZD1187FB561F9,The Fureys,SOEEQKB12A8C143340,The Lonesome Boatman,0.158,0.466331054,0.782,1958,611707,The Fureys Finest,Behringer,,,,,,,,,
ARU230L1187FB4642F,Walter Hawkins,SOWRKPT12AC468E5D5,Never Alone,0,0.475827935,0.451,1981,688795,Love Alive II,Gold Typhoon,,,,,,,,,
AR4AEIP1187FB4030A,Wamdue Project,SOVAKME12AB01892EE,Washes Over Me,0.833,0.617430028,0.188,2016,563689,Private Beach Club - By Afterlife,5pb.,,,,,,,,,
AR2XBPG1187B98FCBE,Planxty,SORVNPU12A8C134C36,Junior Crehan's Favourite - Corney Is Coming,0.259,0.548189066,0.113,2011,620988,Planxty,Menart Records,,,,,,,,,
AR633SY1187B9AC3B9,Weezer,SOHJIWJ12AB0184EF9,Dope Nose,0.768,0.831197177,0.018,1966,143091,Maladroit,Newbury Comics,,,,,,,,,
ARX9YIP1187B98A656,RUN-DMC,SOKTSYD12A8C13CB8F,Bob Your Head,0.669,0.686988955,0.363,1966,597033,Original Album Classics,Istanbul Plak,,,,,,,,,
ARHT0B11187B993CB3,Eddy Raven,SOZEGIU12AB01895A8,Love Lifted Me,1,0.464994319,1,1976,570903,That Good Old Gospel Music_ Volume 2,ARC Music,,,,,,,,,
AR76DOS1187FB5AE78,The Jeff Healey Band,SOUFPAB12A8C1382E0,It Could All Get Blown Away,0.987,0.716854352,0.975,1952,443433,Legacy:Volume One,The Visual Dimensions Music,,,,,,,,,
AR52QY11187B99FC59,Anthony Cruz,SOQWNGK12AB01897E2,Make it up,0.242,0.534443602,0,1951,714174,Tsahai Riddim (aka Receive),BTM Music Group Inc.,,,,,,,,,
ARYDFJA1241B9CBFF2,Jacques Douai,SOGBVJQ12AB01834A1,Le Roi A Fait Battre Tambour,0.75,0.313851152,0.511,1995,368964,Heritage - Maintenant Que La Jeunesse... - BAM (1968-1971),Microphone Records,,,,,,,,,
ARG1UAO1187FB55E50,Sammi Cheng,SOHRNFL12A6D4F9978,Luo Cuo Che,0.909,0.490611414,0.735,1968,43089,Sammi Vs Sammi 04 Concert CD,Spectra Records,,,,,,,,,
ARWXHRS1241B9C7A1E,Thomas Battenstein,SOUFDQA12AB0189758,Jag Vet En Dejlig Rosa,0.854,0.42562724,0.583,1977,682795,Guitaropa,MCA Inc.,,,,,,,,,
ARVSB691187FB3C711,Hector,SOACDZP12AB0188A3C,Hannikaisen baari,0.907,0.588726635,0.539,1985,642654,Hotelli Hannikainen,Go! Discs,,,,,,,,,
ARYML1P1187B9AF39B,Devo,SOKUUOE12A6D4F80EB,Sloppy (I Saw My Baby Gettin'),0.854,0.707839968,0.352,2012,28253,Q: Are We Not Men?  A: We Are Devo / Devo Live,Skeleton Crew,,,,,,,,,
ARGF5QG1187B9AC84F,Geiom Feat. Marita,SONNXKA12AB018A294,Reminissin',0.91,0.505099139,0.569,1982,817542,The Sound of Dubstep,Muzak,,,,,,,,,
ARZISVS11F4C841860,Pep Laguarda & Tapineria,SOVCPCV12AAFF41B75,Caseta del Plater,0.949,0.260899728,0.279,1960,483106,Brossa D'ahir,Extraphone,,,,,,,,,
AR7EF9H1187FB4D8A3,Rod Bernard,SOAVTUX12AB0181896,Cajun Honey (Cajun Lovin' Style),0.927,0.339149507,0.004,1987,440148,Voices Of Americana: Rod Bernard,Go! Discs,,,,,,,,,
ARN5L1O1187FB4D955,Eyes Set to Kill,SOTSHSR12AB01899B6,Play The Part,0.236,0.789836439,0.294,1961,810542,Broken Frames,Live Music Records,,,,,,,,,
AR7U5BZ1187B997FFC,Keep Of Kalessin,SOHMIMK12AB018A437,Many Are We,0,0.637995287,0.739,1977,578527,Armada,MCA Inc.,,,,,,,,,
AR7074B1187FB4C39B,Ann Lee,SOXFDJD12AB018580A,2 People,1,0.531829216,0.668,1956,580757,2 People,Shure,,,,,,,,,
AR1WC0X1187B991056,Jefferson Starship,SOZQJKU12A8C13A0C1,Fading Lady Light,0.603,0.62812134,0.58,2004,668390,Original Album Classics,GMA Artist Center,,,,,,,,,
AREW1KO1187B98E42E,The Irish Tenors,SOFKPLB12AC95F0493,The Croppy Boy,0.016,0.599019959,0.863,2006,785419,Live From Ellis Island,Harthouse,,,,,,,,,
ARIKE5O1187B997E73,Mississippi Mass Choir,SODYJJO12A58A7C861,It's Good To Know Jesus,0.236,0.507784205,0.622,1995,247408,God Gets The Glory,Magnatune,,,,,,,,,
